movie_id,keyword
47502,154855
47502,187844
11902,1956
11902,2251
11902,2602
11902,6110
11902,7991
11902,8908
11902,236316
27098,931
27098,6270
27098,7464
27098,7476
27098,10337
27098,193547
25087,779
25087,9917
25087,12379
25087,14961
5801,642
5801,2232
5801,2385
5801,2467
5801,3737
5801,5252
5801,10093
5801,10508
5801,13028
5801,34139
5801,156052
5801,202735
896,978
896,2692
896,3737
896,33485
3065,3926
3065,6026
3065,10988
3065,11931
3065,14544
3065,14760
2300,6075
2300,6496
2300,13005
2300,176746
2300,177208
2300,177216
2300,177218
2300,177219
2300,177224
2300,177227
2300,177228
2300,177230
2300,177231
2300,177232
8069,9835
8069,10158
8069,11239
8069,165580
8069,191144
288173,570
288173,2483
288173,11734
288173,179571
288173,187056
27768,10183
221917,14985
221917,194000
8072,4565
8072,9887
8072,155517
8072,155518
8072,155790
8072,155845
35797,155845
83857,6293
83857,10768
33245,237
33245,740
33245,6564
33245,9766
33245,34079
33245,173504
105045,7059
105045,33501
105045,187056
40001,5629
40001,10325
40001,180828
29621,803
29621,1280
29621,5331
29621,6110
37144,5340
37144,9826
37144,9937
37144,10714
37144,11734
37144,160342
37144,161982
37144,166109
48260,9833
12656,380
12656,417
12656,6149
12656,6593
12656,9673
12656,9826
12656,13027
38867,90
38867,572
38867,931
38867,1326
38867,1328
38867,1956
38867,2483
38867,13028
38867,13065
38867,14819
38867,34094
25969,987
25969,4539
25969,10623
25969,156866
25969,170418
25969,170431
25969,170434
25969,170435
44103,7025
753,549
753,596
753,1252
753,2483
753,5809
753,9673
753,10183
753,15160
43634,1328
43634,1453
43634,6271
43634,187844
9103,242
9103,397
9103,486
9103,2041
9103,3434
9103,8406
9103,10514
9103,10515
29649,6075
29649,6496
29649,8635
10990,549
10990,5340
10990,5422
10990,6149
10990,6562
10990,9826
10990,12670
8866,3740
8866,3864
8866,4049
8866,4214
8866,9673
8866,14893
12233,14512
12233,156143
12233,158222
23449,1680
23449,1857
23449,1930
23449,6075
23449,6496
23449,10450
36355,630
36355,1196
36355,3546
36355,13088
90148,7606
90148,11289
90148,13006
90148,187056
922,798
922,800
922,801
922,1419
922,2013
922,3246
922,3731
922,3737
922,9454
922,9826
922,12999
922,207928
922,222114
922,231680
11876,924
11876,1605
11876,1649
11876,2673
11876,4849
52633,1228
52633,2804
52633,2987
52633,6270
52633,10183
52633,10726
52633,11034
52633,13059
52633,14828
52633,14857
52633,14964
52633,41644
52633,167159
11687,964
11687,4379
11687,5347
11687,41406
11687,177998
9304,402
9304,2281
9304,11628
9304,12572
9304,33496
9100,616
9100,1252
9100,1525
9100,2343
9100,4252
9100,5147
9100,5248
9100,13130
9100,167560
9100,170356
9100,177872
9100,191655
9100,208787
9100,237016
20759,2792
20759,6075
20759,193208
36915,567
36915,572
36915,703
36915,718
36915,818
36915,2483
36915,3134
36915,5385
36915,6093
36915,6593
36915,9748
36915,9826
36915,9937
36915,14964
36915,222788
40507,7002
40507,10601
40507,11034
40507,14819
40507,166492
40507,181858
40507,188907
40507,188955
40507,233429
9802,582
9802,1812
9802,3293
9802,3859
9802,18233
9802,18525
25697,2349
25697,162257
25697,208540
21588,6255
21588,10327
21588,11187
21588,12377
21588,162810
21588,207769
664,1157
664,2213
664,2214
664,2493
664,3337
664,3338
664,3693
664,3875
664,5096
664,5543
664,9276
664,10617
664,12335
664,12336
664,15160
11867,175518
11867,175522
11867,175529
11867,175530
11867,175533
11867,175536
9323,310
9323,312
9323,679
9323,803
9323,2812
9323,4565
9323,8499
9323,10718
9323,11322
9323,12190
9323,13141
10280,3405
10280,10541
10280,156092
10280,156093
10535,1815
10535,11931
10535,15267
532,378
532,1436
532,1797
532,3020
532,6139
532,9887
532,15124
532,15162
532,182287
532,210009
26744,157138
26744,195402
16299,10183
16299,11208
16299,179430
10547,2212
10547,5769
10547,9739
10547,10222
10547,10410
10547,14760
10547,14967
10547,18034
10547,41338
10547,162357
10547,162459
10547,162461
10547,162463
10547,162464
10547,162466
10547,162467
10547,226240
10547,226241
245268,5657
245268,213798
935,840
935,1402
935,2106
935,2531
935,3312
935,160370
935,160377
935,160381
935,160387
935,194825
935,214655
55613,3307
55613,10183
41007,131
41007,818
41007,214548
35645,1321
35645,6054
35645,10809
110465,14636
255546,3569
255546,14709
255546,187056
85778,187056
11101,1956
11101,4264
9826,1308
9826,1321
9826,3149
9826,3284
9826,3625
9826,3720
9826,4933
9826,8643
9826,9717
9826,10787
9826,203423
9826,212009
9879,1936
9879,3688
9879,4378
9879,6149
9879,33483
22621,828
22621,931
22621,3015
22621,3182
22621,4735
22621,4951
22621,9835
22621,9974
22621,10183
7095,965
7095,3758
7095,5133
7095,6017
26890,10183
26890,187056
46732,936
46732,10183
46732,10683
46732,13097
124633,449
124633,1900
124633,2355
124633,7492
202425,160800
77771,6544
77771,14735
181083,409
181083,7323
181083,165804
41225,1523
41225,6092
41225,8680
41225,18396
41225,33457
41225,33513
41225,155317
41225,162262
41225,213194
627,212
627,567
627,572
627,818
627,1803
627,2231
627,2334
627,2375
627,2671
627,2694
627,3131
627,3298
627,6054
627,9887
627,10123
627,10261
627,11635
627,34117
627,155936
627,156117
627,168179
627,180431
627,206829
627,230607
32872,493
32872,494
32872,825
32872,919
32872,977
32872,1517
32872,1731
32872,1946
32872,2098
32872,2301
32872,3096
32872,5609
32872,6270
32872,6782
32872,9736
32872,9825
32872,9957
32872,10226
32872,11320
32872,11508
32872,11524
32872,12392
32872,12663
32872,13028
32872,13043
32872,14602
32872,15300
32872,18253
32872,33632
32872,155620
32872,157171
32872,157392
32872,159868
32872,160246
32872,160960
32872,160970
32872,161545
32872,172274
32872,172972
32872,177259
32872,177973
32872,179781
32872,181523
32872,184952
32872,187844
32872,187999
32872,188987
32872,205631
32872,207583
32872,210726
602,1612
602,1627
602,1825
602,4097
602,4278
602,6091
602,9738
602,9739
602,9831
602,9951
602,14643
9566,6075
9566,157904
9566,178355
9566,178364
9566,178368
9566,178369
9566,178370
9566,178372
9566,178378
9566,178379
10545,90
10545,818
10545,934
10545,1523
10545,1691
10545,1938
10545,2422
10545,2544
10545,2638
10545,4344
10545,5090
10545,9995
10545,11001
10545,13014
10545,158787
10545,160213
10545,160274
10545,177894
10545,213097
9894,378
9894,549
9894,1005
9894,10123
9894,208575
11543,6075
11543,167550
11543,167554
11543,167555
11543,167556
11543,167560
11543,167562
11543,167564
11543,167570
11543,167574
11543,167575
11543,167576
11543,167580
11543,167581
11543,236294
9268,236
9268,502
9268,797
9268,1562
9268,2052
9268,2547
9268,2708
9268,3581
9268,4009
9268,6163
9268,9758
9268,10085
9268,10202
9268,10410
9268,11207
9268,12371
9268,13008
9268,14601
9268,14819
9268,15246
9268,156334
9268,176802
9268,191600
9268,228607
9268,228610
9327,2064
9327,4539
9327,179431
123763,187056
78285,10453
78285,159601
11228,444
11228,586
11228,720
11228,1261
11228,1701
11228,1749
11228,4776
11228,5369
11228,10349
11228,10617
11228,14512
11228,14601
11228,14755
11228,15162
11228,18029
11228,173272
11228,189102
11228,207317
11228,207528
11228,219404
10779,934
10779,2301
10779,5280
10779,6154
10779,11187
10779,162846
26748,798
26748,6625
26748,168713
26748,193282
38223,470
38223,1328
38223,2341
38223,5585
38223,158071
38223,187056
9294,879
9294,5086
9294,6257
9294,6564
9294,13005
9294,163543
49963,10183
49963,187056
11363,380
11363,444
11363,1595
11363,2038
11363,3582
11363,5628
11363,10183
11363,13027
1645,529
1645,570
1645,787
1645,1417
1645,1936
1645,2013
1645,3446
1645,6148
1645,7281
1645,9826
1645,9937
1645,10909
1645,11038
1645,33519
1645,41385
1645,191314
1645,204173
1645,214780
31546,642
31546,1419
31546,1797
31546,3609
31546,9748
31546,10085
31546,10183
31546,10294
31546,10738
31546,10768
31546,11724
31546,12532
31546,14536
31546,14782
31546,14852
31546,15009
31546,41354
31546,46959
31546,156507
31546,164046
31546,172492
31546,185420
31546,226768
36344,3203
36344,6678
36344,8723
36344,9880
36344,12617
36344,158639
18550,2157
18550,4654
18550,10391
18550,10717
18550,10718
18550,208592
11511,242
11511,4896
11511,190536
172198,187056
109478,186117
109478,197811
12606,1668
12606,13027
12606,14724
12606,18035
12606,187056
35206,818
35206,2020
35206,6285
35206,10787
35206,10950
35206,14819
35206,33461
35206,33685
35206,162365
35206,168723
151489,5933
4837,3190
12632,1563
12632,2279
12632,4441
12632,9600
12632,10183
9098,237
9098,1253
9098,3296
9098,6149
9098,9713
9098,162842
9098,221412
18975,131
18975,494
18975,3244
18975,9673
18975,10873
18975,14536
18975,197084
18975,207840
18975,216919
11962,1439
11962,6027
11962,6192
11962,6432
11962,6623
11962,7325
11962,9498
2925,15160
2925,18060
2925,190722
28628,108
28628,237
28628,10180
28628,10199
28628,14748
28628,169590
28628,171636
28628,173662
3595,800
3595,1452
3595,1584
3595,1812
3595,4725
3595,9937
3595,18525
3595,33626
9308,6270
9308,10873
9308,11931
9308,12670
92381,966
92381,5605
92381,9974
92381,12532
92381,13088
92381,175603
18555,331
18555,378
18555,818
18555,1562
18555,1721
18555,2483
18555,2539
18555,6054
18555,6270
18555,10183
18555,10508
18555,10768
18555,13130
18555,14964
18555,187056
12123,1812
12123,2528
12123,3288
12123,6107
12123,10410
12123,179430
10830,970
10830,2467
10830,5086
10830,5561
10830,5707
10830,10873
10830,41355
3573,238179
3573,238240
3573,238241
10546,331
10546,697
10546,4639
10546,10183
10546,12965
10546,13091
18862,9866
18862,10103
18862,15160
31417,1706
31417,3262
31417,9937
31417,13094
31417,14760
31417,33498
31417,54610
31417,54611
31417,195402
9431,293
9431,1411
9431,3133
9431,11168
9431,188914
9431,220389
144982,3458
144982,159607
47907,378
47907,1415
47907,10183
47907,14765
10061,378
10061,840
10061,3521
10061,4565
10061,5034
10061,12670
10061,217083
36266,14964
36266,226577
549,242
549,572
549,726
549,960
549,1605
549,1803
549,2635
549,2815
549,2816
549,2818
549,2819
549,6054
549,10183
549,14964
549,33648
10478,1808
10478,2702
10478,5756
10478,6075
10478,7439
66634,1416
66634,5657
66634,157906
116690,10235
116690,231044
116690,231045
213917,187056
238,131
238,699
238,1872
238,4677
238,10291
238,10391
238,10909
238,11590
238,33421
238,165725
238,166462
238,207883
159,108
159,237
159,255
159,566
159,823
159,824
159,825
159,826
159,827
159,828
159,1326
159,6054
11134,6149
11134,6328
11134,13142
11134,18026
11134,18432
88224,572
88224,642
88224,708
88224,1566
88224,1930
88224,5923
88224,6149
88224,10721
88224,13130
88224,14964
88224,187056
132641,818
132641,4183
132641,6038
132641,156455
42758,2073
42758,10726
42758,14687
9303,378
9303,5424
9303,9937
9303,10391
9303,10768
9303,13142
9303,156121
9303,187056
23945,642
23945,9865
23945,195212
37820,828
37820,1946
37820,5657
37820,8011
37820,8438
37820,34079
37820,193765
22479,6083
22479,11016
22479,15134
22479,164884
9054,658
9054,1422
9054,1495
9054,186447
11985,128
11985,931
11985,4951
11985,5768
11985,7439
11985,10180
10232,2606
10232,6389
59569,378
59569,10714
59569,155393
38955,779
11015,520
11015,818
11015,1299
11015,2598
11015,7694
11015,9649
11015,10877
11015,161276
11015,181246
11015,225947
9306,1299
9306,1706
9306,2041
9306,2766
9306,6017
9306,9410
9306,9714
9306,225523
12559,248
12559,396
12559,441
12559,833
12559,840
12559,3088
58770,2187
58770,2583
58770,14755
58770,169725
3587,291
3587,2343
3587,6894
3587,7942
10723,1568
10723,6054
10723,6149
10723,8015
10723,14677
10723,14964
10723,18026
56077,10183
19004,12616
10987,1583
10987,2483
10987,3335
10987,5034
10987,6158
10987,6259
10987,6406
10987,9826
10987,10685
10987,12339
10987,13005
10987,13140
10987,34079
10987,156075
10987,179565
10987,199526
10987,217324
10987,232795
44705,9673
44705,18118
20318,74
20318,1956
20318,2652
43596,2471
43596,12965
43596,13065
43596,233055
43596,233707
26933,128
26933,237
26933,2065
26933,2506
26933,4653
26933,10180
26933,10198
26933,10683
26933,11524
26933,15135
26933,33458
26933,34265
26933,158718
26933,163037
26933,192394
27854,393
27854,514
981,276
981,1003
981,2660
981,8181
981,9929
981,11461
981,12193
981,18053
981,156037
981,163758
981,165282
981,165547
981,208368
981,208720
981,232712
981,237463
981,237464
981,237465
872,3177
872,3748
872,4344
872,6494
872,9104
872,9732
872,156028
872,164090
872,164623
872,164628
872,164636
872,164641
2769,90
2769,1956
2769,4344
2769,5488
2769,12990
13320,90
13320,1003
13320,4620
13320,6258
13320,155851
13320,164889
13320,190094
164,963
164,965
164,977
164,978
164,1023
164,2038
164,6099
164,6197
164,10226
164,33626
164,33648
426,582
426,1335
426,1338
426,1523
426,2038
426,2567
426,2598
426,2599
426,2968
426,4812
426,5918
426,195402
567,428
567,1003
567,2619
567,5490
567,10226
567,10332
567,33632
567,160967
567,178649
567,236909
3078,416
3078,11184
3078,12193
13528,131
13528,770
13528,3344
13528,6894
13528,8250
13528,9826
13528,9937
13528,14743
13528,15274
13528,191476
28288,246
28288,4344
28288,6894
28288,15160
213,441
213,470
213,471
213,10325
213,10562
213,10718
213,11134
213,15086
213,15124
213,163049
284,242
284,613
284,725
284,965
284,1252
284,1438
284,1439
284,1440
284,1441
284,1442
284,1443
284,1487
284,9799
284,34094
239,520
239,3581
239,4048
239,10391
239,12090
239,33624
239,160395
239,160396
239,160397
239,160400
239,160404
239,160406
4808,90
4808,591
4808,965
4808,2038
4808,2297
4808,4549
4808,4653
4808,4698
4808,13008
4808,14554
4808,155440
289,128
289,417
289,470
289,836
289,1623
289,1625
289,1626
289,1627
289,1628
289,1631
289,2652
289,6091
289,10644
289,195402
963,582
963,703
963,4549
963,9826
963,11151
963,155790
963,155843
963,155844
963,185525
963,195402
11113,4344
11113,4375
11113,4485
11113,10786
11113,11411
11113,11707
11113,14514
11113,18015
11113,155697
11113,165278
11113,165279
11113,165282
11113,165288
11113,165290
11113,165299
11113,165301
6620,380
6620,2072
6620,5165
6620,9639
6620,9673
6620,10791
6620,33626
6620,165282
6620,168346
6620,179367
6620,199764
804,588
804,1308
804,1422
804,1691
804,2051
804,3691
804,4123
804,4263
804,4674
804,6025
26531,6783
26531,208349
909,4344
909,18253
909,165503
909,165508
909,165517
909,165518
909,165519
909,165531
909,167951
909,232222
630,616
630,704
630,818
630,1308
630,1507
630,1566
630,2043
630,2213
630,3151
630,4344
630,4639
630,6027
630,7658
630,11020
630,11409
630,13001
630,191616
770,314
770,393
770,531
770,1452
770,1459
770,2076
770,2613
770,3136
770,4020
770,4021
770,5809
31044,2136
31044,160424
599,613
599,888
599,931
599,1307
599,1565
599,2992
599,12396
599,41410
599,155507
599,188647
599,195402
15,736
15,918
15,1196
15,2110
15,3515
15,3587
15,3660
15,3661
15,10594
15,208349
62,305
62,306
62,310
62,312
62,1576
62,3222
62,3714
62,3801
62,4040
62,12185
62,14626
62,34152
62,155689
62,156039
121357,5774
121357,12999
705,931
705,1523
705,2887
705,3177
705,6167
705,6562
705,8508
705,10644
705,10965
705,12396
705,12999
705,14530
705,14534
705,15320
705,155624
705,156028
705,156273
705,156866
705,163110
705,207583
705,210205
22490,515
22490,1197
22490,9749
22490,10181
22490,10707
22490,14512
22490,14558
22490,15160
22490,18453
22490,160845
22490,192657
22490,209064
223,660
223,818
223,965
223,1328
223,1523
223,3582
223,8079
223,9673
223,9937
223,11004
223,14769
223,17997
223,34079
223,155881
223,188990
223,195402
223,228602
25670,441
25670,4066
25670,4529
25670,10012
25670,10410
25670,12193
25670,14541
25670,15300
25670,15381
25670,170585
25670,176016
303,351
303,699
303,1459
303,1568
303,1627
303,1809
303,1811
303,1812
303,1815
303,1816
303,2652
303,5600
303,9937
303,11134
303,33626
303,155718
303,195402
4174,1453
4174,4924
4174,9937
8356,5918
8356,10229
8356,10712
8356,11095
381,612
381,769
381,885
381,931
381,965
381,977
381,996
381,1861
381,2335
381,2404
381,2405
381,2406
381,2407
381,2408
381,6099
381,6149
381,9937
381,155658
381,156082
20758,6038
20758,6167
29376,33681
29376,33934
29376,187256
1859,90
1859,592
1859,1847
1859,2109
1859,2110
1859,5154
1859,6099
18299,612
18299,9639
18299,9673
18299,155790
17281,90
17281,818
17281,4178
17281,5165
17281,6099
17281,9639
17281,9673
17281,10181
17281,10683
17281,10937
17281,14514
17281,14798
17281,164663
17281,166808
17281,171850
17281,189477
64382,10325
64382,157258
64382,160962
64382,188991
64382,191790
10907,1522
10907,1938
10907,3024
10907,4147
10907,157186
10907,222340
32093,232481
1939,703
1939,1523
1939,5340
1939,5918
1939,5920
1939,9826
1939,9840
1939,9937
1939,14780
1939,33632
1939,155436
22292,658
22292,1316
22292,3096
22292,3303
22292,4129
22292,11826
22292,15162
22292,39737
22292,162846
22292,170173
22292,190742
22292,191482
3598,3800
3598,4558
3598,10349
3598,194281
3598,194282
3080,110
3080,1691
3080,4344
3080,4345
3080,6415
3080,7024
3080,10325
3080,15479
3080,33493
3080,41613
198,128
198,212
198,1326
198,1956
198,2435
198,2436
198,2444
198,2652
198,3800
198,4679
198,11065
198,11109
198,11134
13562,1295
13562,1307
1712,612
1712,931
1712,934
1712,1556
1712,1811
1712,1946
1712,2752
1712,2944
1712,3739
1712,4411
1712,5175
1712,5626
1712,5701
1712,5728
1712,5729
1712,5731
1712,5732
1712,5733
1712,5734
1712,5735
1712,33688
220,30
220,380
220,526
220,531
220,1421
220,3534
220,9673
220,10594
220,46958
220,189599
3529,703
3529,1436
3529,6149
3529,9826
3529,11869
3529,12997
3529,13027
3529,155457
3529,158225
3529,173685
3529,197362
3085,236
3085,378
3085,736
3085,917
3085,10718
3085,11411
3085,156080
3085,159531
3085,165547
3085,169097
3085,180093
3085,181659
3085,184534
3085,184541
3085,209563
3085,236252
3085,237418
3085,237425
2897,279
2897,385
2897,622
2897,703
2897,1293
2897,1295
2897,1582
2897,3497
2897,6917
2897,13008
2897,33493
2897,168277
2897,189092
2897,191101
1585,65
1585,290
1585,818
1585,974
1585,1252
1585,1415
1585,5570
1585,5571
1585,33965
1585,156115
1585,184559
1585,207317
3083,417
3083,521
3083,1399
3083,2944
3083,5744
3083,6083
3083,11663
3083,11937
3083,206515
3083,219903
900,378
900,1651
900,2172
900,2598
900,4477
900,4478
900,4479
900,155457
43795,2676
43795,5097
43795,5600
43795,6118
43795,10721
43795,11093
43795,156825
43795,169866
43795,180831
43795,188028
85638,154802
50001,163070
43905,828
43905,1009
43905,1824
43905,10048
43905,10911
43905,13005
43905,14796
43905,159845
43905,187677
43905,209090
43905,211082
43905,225686
43905,237446
43905,238052
43905,238053
43905,238054
43905,238055
22688,290
22688,934
22688,6154
22688,9673
22688,13142
22688,14999
23114,392
23114,1158
23114,7950
23114,10388
23114,41523
23114,161506
23114,186894
23114,193460
23114,194231
23114,194260
23114,208570
26378,703
26378,1859
26378,2752
26378,2792
26378,4487
26378,6075
26378,6149
26378,12193
26378,14845
40206,417
40206,1919
40206,10685
40206,13147
40206,13148
22356,188901
22356,188907
22356,188922
22356,188924
22356,188925
22356,188932
22356,188933
22356,188934
22356,188938
22356,188944
22356,188947
260,212
260,388
260,770
260,772
260,1328
260,1491
260,2051
260,2311
260,4289
260,9826
260,10718
260,13008
260,218567
260,226499
260,236566
260,236567
260,236568
260,236569
43488,131
43488,1956
43488,185454
22613,798
22613,5672
22613,9550
10331,1155
10331,1227
10331,1419
10331,1420
10331,1872
10331,2602
10331,6095
10331,7246
10331,12377
10331,18029
10331,155561
488,409
488,440
488,1261
488,1333
488,1422
488,1627
488,2504
488,2509
488,2510
488,2511
488,2514
488,2516
488,2517
488,2518
488,2519
488,2520
488,2521
488,3711
488,3929
488,6150
22733,131
22733,966
22733,1157
22733,2251
22733,2398
22733,9468
22733,9727
22733,10123
22733,15203
22733,33611
22733,191026
22733,193154
261,30
261,236
261,531
261,596
261,787
261,894
261,931
261,1157
261,3737
261,33457
57575,90
57575,8508
57575,9673
57575,13028
32574,159201
32574,160025
32574,160035
32574,160037
22657,931
22657,9727
22657,187203
76464,4344
76464,171346
176841,703
176841,156105
52855,10183
39940,1415
39940,2406
39940,15057
172868,237
172868,10183
85328,4552
85328,9673
85328,15111
11076,936
11076,1329
11076,1436
11076,5600
11076,10084
11076,10168
11076,10614
11076,15169
11076,15171
11076,15172
11076,15173
11076,15174
63945,246
63945,894
63945,910
63945,1879
63945,2483
63945,2675
63945,2800
63945,3582
63945,5707
63945,6038
63945,8508
63945,10085
63945,11612
63945,13005
63945,13027
63945,40952
63945,169276
63945,178379
63945,208781
63945,212642
63945,222797
63945,226457
63945,226458
63945,226459
58985,10229
58985,33475
58985,187056
890,236
890,380
890,572
890,725
890,931
890,1201
890,1605
890,1842
890,2802
890,3725
890,3737
890,4570
890,4572
890,4573
890,5331
890,6027
890,6257
890,10794
890,11004
890,14527
890,14765
890,160175
890,161207
10861,2281
10861,3737
10861,7375
10861,8045
1770,393
1770,1721
1770,2946
1770,3538
1770,4355
1770,14985
44465,2486
44465,4902
44465,6038
44465,9826
44465,9937
44465,34143
44465,156104
44465,187056
2033,1508
2033,1815
2033,1956
2033,2038
2033,2411
2033,4593
2033,13027
2033,159845
18203,1416
18203,1946
18203,10183
18203,10637
18203,14836
18203,34068
9333,947
9333,1556
9333,2987
9333,9193
9333,10391
9333,10562
9333,156116
9333,188296
47260,5562
47260,13017
47260,207268
9400,641
9400,2492
9400,4813
9400,12670
9401,703
9401,782
9401,931
9401,1562
9401,2150
9401,2483
9401,2708
9401,9826
9401,11258
9401,11454
9401,12670
9401,14601
9401,41379
9401,192655
12241,416
12241,1490
12241,7397
12241,9826
12241,9937
12241,10714
12241,11181
12241,11221
12241,14652
12241,18098
11306,242
11306,3262
11306,6731
11306,9937
11306,10326
11306,11612
11306,13004
11306,13005
11306,158025
11306,177127
11306,207390
9625,4289
9625,6162
9625,8015
9625,14676
9625,180668
10680,3616
10680,6075
10680,6278
10680,7813
10680,7814
10680,18068
6346,529
6346,3440
35115,156017
35115,208448
14821,5034
14136,830
14136,1252
14136,6075
14136,12393
14136,14725
14136,15037
14136,33885
14136,34117
14136,156809
14136,159953
14136,162463
14136,163129
14136,166701
14136,169638
14136,169639
14136,171068
14136,179110
14136,208361
10869,582
10869,2918
10869,6490
10869,179124
10869,179286
22660,2752
22660,15162
22660,15225
22660,158416
22660,158615
22660,207928
19186,9758
19186,15016
31102,9713
31102,14659
31102,208185
6878,818
6878,977
6878,6054
6878,9714
6878,15162
6878,189092
15944,2343
15944,15162
15944,211173
18444,2005
18444,2041
18444,2580
18444,4418
18444,209317
20723,977
20723,1562
20723,1930
20723,1969
20723,5923
20723,10532
20723,15363
20723,158389
20723,158390
173,269
173,270
173,339
173,385
173,1316
173,2768
173,2769
173,2770
173,2772
173,3193
173,3799
173,6091
173,10503
173,14785
173,155334
173,191409
173,219972
864,1442
864,1482
864,2070
864,3266
864,3777
864,4307
864,4310
864,6075
24795,1480
11224,818
11224,995
11224,2143
11224,2161
11224,2283
11224,2710
11224,3071
11224,4344
11224,5152
11224,7376
11224,9673
11224,13014
11224,18035
11224,173003
11224,208705
11224,234683
81310,193143
81310,214549
15947,9977
15947,18266
15947,158402
15947,209220
9078,3971
9078,8504
9078,10466
9078,10982
8367,392
8367,2868
8367,2951
8367,4147
8367,4615
433,212
433,246
433,970
433,974
433,1155
433,1505
433,2246
433,2341
433,2342
433,2343
433,2344
433,4344
433,209220
11360,291
11360,456
11360,1566
11360,2161
11360,2857
11360,3030
11360,3032
11360,3199
11360,4075
11360,4344
11360,4639
11360,5608
11360,9207
11360,10336
11360,33429
11114,4932
11114,6054
11114,9977
11114,10685
11114,12554
11114,193521
12335,334
12335,616
12335,1956
12335,3872
12092,977
12092,1566
12092,2011
12092,2860
12092,10336
12092,159312
12092,191102
10948,818
10948,2527
10948,6054
10948,15162
10948,18165
10948,33688
10948,167982
11229,378
11229,5034
11229,6669
11229,10183
11229,11546
15121,836
15121,1201
15121,1956
15121,4344
15121,6383
15121,7954
15121,10181
15121,11020
15121,160175
15121,165468
15121,165470
15121,165485
15121,165492
15121,165493
15121,165495
15121,189422
15121,214548
562,720
562,736
562,818
562,949
562,1418
562,1441
562,1470
562,1562
562,1930
562,1953
562,5572
562,9826
562,10051
562,10950
562,12670
562,13116
562,14601
562,14819
562,18525
562,33553
562,33965
562,162304
562,162914
562,219404
10163,1566
10163,2552
10163,2887
10163,4003
10163,4563
10163,11372
10163,160097
48862,582
48862,6878
48862,7638
48862,9736
48862,10183
48862,14632
48862,14633
117036,187056
47199,258
47199,791
47199,2102
47199,174534
47199,174539
47199,174543
47199,174548
47199,174552
11159,212
11159,1328
11159,1952
11159,9824
11159,10707
11159,183886
9591,3490
9591,4344
9591,5716
9591,6027
9591,41591
30500,966
30500,9872
41843,90
41843,128
41843,293
41843,437
41843,1326
41843,2483
41843,9094
41843,11869
41843,13149
41843,14669
41843,155794
41843,208710
55058,1946
55058,9673
55058,10183
55058,11590
55058,155231
10938,212
10938,237
10938,1862
10938,10180
10938,13088
10938,33458
10938,158718
10938,187056
11412,441
11412,1453
11412,1562
11412,3713
11412,10123
11412,10508
11412,10685
11412,14768
11412,41414
11412,166625
11412,176802
11412,188907
11412,212801
11412,228081
10586,409
10586,2043
10586,3450
10586,9672
10586,9895
10586,158130
10586,158215
10586,158217
10586,158219
42314,497
42314,166241
27845,1010
27845,7464
27845,10183
27845,15111
23223,642
23223,974
23223,9673
23223,9826
49471,521
49471,992
49471,165461
9716,90
9716,110
9716,596
9716,642
9716,725
9716,733
9716,822
9716,978
9716,1326
9716,1407
9716,1442
9716,1459
9716,1605
9716,1946
9716,3282
9716,3335
9716,3525
9716,4320
9716,4344
9716,4412
9716,4543
9716,4992
9716,5159
9716,6921
9716,8778
9716,10041
9716,10183
9716,10235
9716,10325
9716,10329
9716,11436
9716,11510
9716,11612
9716,12372
9716,12414
9716,12990
9716,13097
9716,14512
9716,15160
9716,33556
9716,33965
9716,34117
9716,40950
9716,156112
9716,156237
9716,159876
9716,160322
9716,161287
9716,162846
9716,165301
9716,172418
9716,174116
9716,178883
9716,180193
9716,187844
9716,188667
9716,190161
9716,197362
9716,199232
9716,208764
43777,572
43777,701
43777,782
43777,2020
43777,2109
43777,9395
43777,14819
43777,14964
43777,15271
43777,34079
43777,187844
454,497
454,3691
454,163656
454,165086
454,165214
454,188237
454,188404
454,196374
454,208052
10218,10183
10218,10668
10218,12396
10218,33719
10218,33876
10218,33879
10218,33880
10218,33887
10218,183133
10218,207716
819,516
819,625
819,739
819,1499
819,1522
819,2400
819,3012
819,5319
819,6148
819,14857
819,208349
38191,1930
38191,9524
38191,18305
56830,10183
56830,13059
11238,4344
11238,9392
11238,190536
27256,155440
31530,4118
31530,4344
66473,4344
66473,11677
66473,14514
66473,155697
28120,6092
28120,9937
28120,10144
28120,13065
28120,195402
1834,703
1834,1808
1834,3152
1834,9016
1834,11528
1834,12670
1834,34145
1834,155790
1834,155860
1834,195402
1834,213815
1834,222476
1834,230960
1834,234849
26282,185077
26282,195402
37218,334
37218,1329
37218,1956
37218,3779
37218,4613
37218,213913
252,715
252,730
252,818
252,985
252,986
252,987
252,1158
252,1382
252,4344
252,9457
252,10508
16372,392
16372,3358
16372,6152
16372,156580
16372,165468
11561,572
11561,2020
11561,2964
11561,4565
11561,6086
11561,6318
11561,8201
11561,10183
11561,14544
11561,189433
11561,200802
11561,236316
11302,2020
11302,2339
11302,3090
623,642
623,1326
623,1332
623,1786
623,10051
623,10909
623,18107
623,33519
623,34061
623,34117
623,156456
623,159792
623,159793
623,159801
623,159802
623,159803
623,159806
623,159809
623,159812
623,159815
623,159817
623,159818
623,160362
623,205598
583,186
583,255
583,835
583,836
583,1394
583,1405
583,1979
583,2618
583,2815
583,2974
583,3440
583,3566
583,3569
583,3570
583,3571
583,3574
583,3737
583,5066
583,18126
583,161817
583,236316
12614,2311
12614,4344
12614,172789
